,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,Sentiment,Score
8733,gp:AOqpTOGGwISU83tVB8WyA0FWhsVtqJsaAAR0ncv0Sq48M4xfGkPSsUXY2dpOQ7y9Kw8chZZMZeP7mpqfNqpYDck,Louis Rajan 11D,https://play-lh.googleusercontent.com/a-/AOh14Gh7rcsBVGZNuuwpvxQFowCDHvpMppmErxqwTdVi6w,Wonderful✨😍 super. Excellent💯👍,1,0,18.15.3.300,2022-03-16 16:57:24,,,POSITIVE,0.9714643359184265
8734,gp:AOqpTOGLWxPnILCkpN7DLd3ImnHh_RVUXoyFAEG0Tl0vAjcXJS3NXAt2Yes7kSsdeAccDMvaMjIxz-IwstD9kKs,Ankit kumar Gupta,https://play-lh.googleusercontent.com/a-/AOh14GjrDepEVaQ5CB1C-IZPGB4xhWvwT0TQT7Rb2Z48DQ,so cute,5,0,24.5.0.300,2022-03-16 16:56:26,,,POSITIVE,0.9998606443405151
8735,gp:AOqpTOEGeA8nz-bIFQrocG6nUs-LBG_4O22_5ldajzYsrwdILg46A67R3rHZlICQddn3xhK4Z6WVb4jKzSes8K8,Naga Devi,https://play-lh.googleusercontent.com/a/AATXAJx1h_NyL5U_yOQerkDyNKoj346xJ8ZuyRzju7ao=mo,Super,5,0,16.3.0.300,2022-03-16 16:54:21,,,POSITIVE,0.998783528804779
8736,gp:AOqpTOFrTNRdDQ-9FvHH23rR885kzJZ_BkEy5RIcLkesDBYF0nACtNzTx23zGZE6-Sug-jGv9Oall3rK2FzDU4A,MONU KUMAR DHANGE,https://play-lh.googleusercontent.com/a-/AOh14GjDmMa-Xalszje0ulmV2qm_Yq-PC7-Eb5iLZh8W,Good service,5,0,22.7.0.300,2022-03-16 16:53:28,,,POSITIVE,0.9998499155044556
8737,gp:AOqpTOFMoZv4mD1C6f5NzHYG1csYSMO0K85BUY7Y-QLICNeGpWZaqdUcOPBekqlaAd2u9jErjaRrhHhMXwo-S1A,dhananjay Kadam,https://play-lh.googleusercontent.com/a-/AOh14Ggqc44vaSFtNvAKJIo6LgIKhAr9l7sLrCHrMcOsDw,Nice app,5,0,,2022-03-16 16:53:26,,,POSITIVE,0.9998061060905457
8738,gp:AOqpTOFr5r67ZaxEjSFIwx1tIaDqKVHdhyFtTrvs9ig6YXGWq3OkjIyUcneiaynCQSaMgp7FwhOzP6OxM7vdERY,Pradeep Kumar,https://play-lh.googleusercontent.com/a-/AOh14Gg7z6J2xOkE8mN2c4JodhX7VVV4UXRzhTpec0E_NQ,Super,5,0,18.5.2.350,2022-03-16 16:52:38,,,POSITIVE,0.998783528804779
8739,gp:AOqpTOHoiFJfv0ZU9rz_nVda2qUt-ky6vlIe1CRqOcZqsnIbsVlgF0itOC3eIc45ugQ055nqALvXjyBtOWEvpV4,pushparaj raj,https://play-lh.googleusercontent.com/a-/AOh14GgL2WmCTJczdb4PO0szwmDC17mwnhI1UjciFAJE,All are good,5,0,22.19.0.300,2022-03-16 16:52:17,,,POSITIVE,0.9998519420623779
8740,gp:AOqpTOFY5N1kfVj0dA4aFxEx6SBmFm2K7lh-c3J3AqhrH39RLOrjELMVY0l1ObmQyScyAfdFdKccQcZmNm0FRNw,Golu singh,https://play-lh.googleusercontent.com/a-/AOh14GjocUtldTk0Ct_8YgQ7VtZabSkWP0RjIYmSPHTJ,ok,5,0,,2022-03-16 16:50:54,,,POSITIVE,0.9997851252555847
8741,gp:AOqpTOG9WILgY_JKfPDs4aSoH3mZCnSvxbcxLrbem1eRZ2C5pFo9iywEmejs01hdMIPkIQLec0HIfl7zJSkeoxY,Devineni Nagachowdary,https://play-lh.googleusercontent.com/a/AATXAJynV5rMzaK0ysY_HYOYPzqFEM_e61nzcMxQO9m0=mo,Good,5,0,24.4.0.300,2022-03-16 16:49:19,,,POSITIVE,0.9998161196708679
8742,gp:AOqpTOE5IphOfqP8ioPOs-xfu30-pcfC49u14j6AT07_d-2MT8GitJD0u7XtykozRXyWqMposMhMNunbd6w2Ils,raviprasad Raviprasad,https://play-lh.googleusercontent.com/a-/AOh14GhqunZM3yLkgr6jLXa9whrf__qIbyARqC9esBQGzA,Nice,4,0,18.21.2.300,2022-03-16 16:43:16,,,POSITIVE,0.9998552799224854
8743,gp:AOqpTOGkS-mqDdFzHUvwqQZnhUwYoPmCpZZr9ZGa8N5GcCst9_nTt4rOz5iSeKQ_At9YvYwxqunfGFYXBTi2LO8,M D CHAUHAN OFFICIAL,https://play-lh.googleusercontent.com/a-/AOh14GhlnJxYdWilQtzoBIjn4R1F6r24EJODLL9le4bD,Amazon kabhi bhi online payment Kisi bhi product per na Karen product damage Aata Hai return karne ka return Le lete hain Baki FIR bad mein uska refund Nahin Aata Hai Kitna bhi Kuchh Bhi kar lo to bolate Hain ki aap ne galat product Bheja Hai mel karte hain ya kuchh bhi karte per koi jawab nahin aata,1,0,18.5.2.350,2022-03-16 16:43:02,,,NEGATIVE,0.9970244765281677
8744,gp:AOqpTOFrXFFnP2NGW0dKQ_hMj0ywTDwF8dJ31_8h_O7DECKGK6yahXppioB84JPgHh7ObhgRmi1gmgpaG7bMtxg,Parthi Rithi,https://play-lh.googleusercontent.com/a/AATXAJzREIG2uwTl6LRplzQUDZOk2pqwkjpn9x65T8Yv=mo,Super,5,0,24.5.0.300,2022-03-16 16:39:38,,,POSITIVE,0.998783528804779
8745,gp:AOqpTOFsrgoGwB4-yKvjtr9sQy9iUlBU7hkWZVnc7fi7yN6nl2pp7fKEA_zbcdSBWGOUqmCN__85MMRvwR8V9PA,Jagan Usm,https://play-lh.googleusercontent.com/a/AATXAJz5m02Cndiihp35z4hlczyvxKGo6Ao1CGzRGhZm=mo,Jmr,5,0,22.22.8.300,2022-03-16 16:35:59,,,NEGATIVE,0.5077526569366455
8746,gp:AOqpTOFKWJVGQ-zYXtQBBbtvWmk_C0KXJl2Dshz31AvMLdnySvX_y9h0pwIeid6shSTlAp3cqU2WXheZylCFtBk,Abdul Samad,https://play-lh.googleusercontent.com/a/AATXAJyXs180apw4kmlM4VdpQTdifWJPH44DANjScMoX=mo,awsm,5,0,22.22.8.300,2022-03-16 16:34:37,,,NEGATIVE,0.9884735941886902
8747,gp:AOqpTOEtnZBSMsWrDVncgRD3CazKxobTyI8KWIDjgDk8M8Cnw23s_Qp-VkOYPPjskjbiYT5Oan7l7bTHhyeg8Fg,Negi Chanda,https://play-lh.googleusercontent.com/a-/AOh14GhmkncgLvOFv1RpyIGueq5sU6lUfeGg5Db3cnXX,Waiting for 3days still not received my order and no updates. Very disappointed,1,0,,2022-03-16 16:33:09,,,NEGATIVE,0.9997989535331726
8748,gp:AOqpTOHRaW9ULVupyeBoWGluEPdQ-BYXlUNloRR73JjEJUmzBsk8JPWAU0y1h8dV7erUpqBLwvmplxRnVIG_OU4,YASH PIHAL,https://play-lh.googleusercontent.com/a/AATXAJwhmCtCpvIMIH2sb5t1YAuFAO72gleJIwJT2XS3=mo,Osm app,5,0,,2022-03-16 16:31:04,,,NEGATIVE,0.9797257781028748
8749,gp:AOqpTOHAImEgJ_PgI0s7vR8egWQJUGWmTxKi1XmDqga3PyxOAnVWfbkaeQdsFGroSIBPl4tWQmcDXLuviiEVSps,rizwan Shaikh,https://play-lh.googleusercontent.com/a/AATXAJxS-jDDelYRLsrZ8kdfPp5et14ivO-aGbnlIFDb=mo,nice,4,0,18.19.0.300,2022-03-16 16:28:01,,,POSITIVE,0.9998552799224854
8750,gp:AOqpTOGKLSDrVt0BRYQx-Lxf_P8s9djBQbGLnpQmb29v6cu5w9jVkK6zqtr3vNAQ44T2eNupfreF45svJkXzrQw,Shabesh Ahmad,https://play-lh.googleusercontent.com/a/AATXAJykNs2r8Ik3IX7pxAGVKOe0mUCtTh7GKOimFl2l=mo,Nice,5,0,18.2.0.300,2022-03-16 16:23:31,,,POSITIVE,0.9998552799224854
8751,gp:AOqpTOFWj8C8uqWvfpDB3WP3sq2Dq8MZMuhRSNMgsPY4oXZObQTk0LNkCUV42s8ZyjkG1q58h4LR_UIqvsm0aw8,shubhash Dharpure,https://play-lh.googleusercontent.com/a/AATXAJwNuvjrJm544MG5ZhksPhFHnHQGBSI66tADT-M2=mo,Good,5,0,22.12.2.300,2022-03-16 16:21:48,,,POSITIVE,0.9998161196708679
8752,gp:AOqpTOF7OS-GDsck397gukBBHt0G4hOaw9NreIB8OZp4WUjPFxiWll4zd5HeSJi6MKq74t-IHoe3qsbpQdssy5s,Mohammad Afsar Azam Khan,https://play-lh.googleusercontent.com/a-/AOh14Ghbrl0H747qgC8AEr_kov3A8SHU6Gzg2mjtq6ERdK8,Amazon India - Shop & Pay App is Very 💯% Useless & Junk App. It Will Take Much Time To Install,1,0,22.2.0.300,2022-03-16 16:21:19,,,NEGATIVE,0.9996435642242432
8753,gp:AOqpTOEqnI-Wswsu3cUg4uL8_m_9ZqgI9f74rig2eH2r2iiQYcm79rksAM-YFJC9sAY40ENoygMo61_U1TMWxt4,Bojanapu Adhitya,https://play-lh.googleusercontent.com/a-/AOh14Gh2Rr3kfdFm55A_hTFV0EQQcod--j8i1KRc_6_YLQ,Ok,5,0,24.4.0.300,2022-03-16 16:20:50,,,POSITIVE,0.9997851252555847
8754,gp:AOqpTOG2TulmKF2ml5A6d5MtVhU98P9_qC5aEyn5vrgAG-4A16KmrDqVzlUSOgt5CtY0aqp-R5pcGkt7Ls7K5K0,Priyanshu Bais,https://play-lh.googleusercontent.com/a-/AOh14GhootFIZ5Yta3JzESQ_8_Y8uCVg9QYKJZmLr1ac0w,GOOD APP,4,0,24.5.0.300,2022-03-16 16:15:06,,,POSITIVE,0.9998493194580078
8755,gp:AOqpTOEOcEudc7TxVrIrw-Wp28lC-v8_nGOZdV3obJhOPGNLIRniYdDS6mp2L5e5mTCZ45JxOZgmdu4GcP1Nt9U,Nitin Wale,https://play-lh.googleusercontent.com/a/AATXAJyj9_lgE7xH2Sg37_FVFZ1239uR0_YQaJpxRedg=mo,Excellent service ....thanks Amazon,5,0,22.22.7.300,2022-03-16 16:12:22,,,POSITIVE,0.9998574256896973
8756,gp:AOqpTOHnKtXSfUe8Bued33ehZPrhTTAggrmCn9iBjdAKjvvxNc9QnwXxGEne1MTcs5XzwXcxgjDiKQj4GwJK154,Nitesh Kantharia,https://play-lh.googleusercontent.com/a-/AOh14GgYJsrBer5znXeEXJ3RbCgBFpMSQK5lzEU0mbezjQ,Worst app no user friendly no option for customer service..,1,0,,2022-03-16 16:09:32,,,NEGATIVE,0.9997856020927429
8757,gp:AOqpTOFzThj0EI04wynpf1J9RzGRqrUE-0MhpFnfaFF0I7-zfa4-rliWWOpw8GLr7EYsYF7WJtl-qmZqMFLBijQ,thiru murugan,https://play-lh.googleusercontent.com/a-/AOh14GhG9d-x1wJS0sZo28LXf1Y5jJV41k0teokSgd9YvQ,🙏🏾🙏🏾,5,0,22.14.0.300,2022-03-16 16:08:38,,,NEGATIVE,0.6970565319061279
8758,gp:AOqpTOES_Lu3YH8fk10f5KxLs2Xleib6WpcvTSsLFc9ywBJUAbdUg7FBM_fxIXiSJTgswZ6GdannbeGSwkWLMGQ,Binay Debnath,https://play-lh.googleusercontent.com/a/AATXAJwxhuZw3OZPkjjuC1dhBPMEHLX58kFdbZOYkUXr=mo,one of the best paying app,5,0,22.1.0.300,2022-03-16 16:08:33,,,POSITIVE,0.9998134970664978
8759,gp:AOqpTOENAqGg5VPY76sZkUer5oaNRvNIG1NNTKiM3lO17HMCNyNBE7L_uO6zmIDf1XLzUQYluF-4q2mZI16aE6s,ABHI BABU,https://play-lh.googleusercontent.com/a-/AOh14Gj0d_4ysPE95ffQa3CI1XFAkDgbOZntA4j2xgUvwQ,Sbse Bekar aap,1,0,24.4.0.300,2022-03-16 16:07:52,,,NEGATIVE,0.7660314440727234
8760,gp:AOqpTOHRaV6b6rxHpUoy2Gq810dOhcUbf_LApa1m07U5Bqm75DwJWTRBzvFlxv4p-n91f8I5sKyZHftlarazFug,Mohit Shukla,https://play-lh.googleusercontent.com/a/AATXAJzi7fFXrO7Lm-9r83Cw6z53On0-MR2JAaRTh6L7=mo,My,5,0,22.14.0.300,2022-03-16 16:07:47,,,POSITIVE,0.9934518337249756
8761,gp:AOqpTOEbexbiVDyeT7bEeH92lVzNEY3szH68gUwGjb8lGD6cYUzXHmB1N1P4AufHiaT-wknuOCjTdd41dyvon4U,total gaming,https://play-lh.googleusercontent.com/a/AATXAJzQNR4aPdIQHcPHviDrQr0cjry10NBVe6Kr5TDf=mo,nice,5,0,24.2.0.300,2022-03-16 16:03:45,,,POSITIVE,0.9998552799224854
8762,gp:AOqpTOE8YQtrQcGgoYU-kFMMBcUxLuUM3XFC49ObM4_0QhiYI85xdsEMNMLBKrEUZNd4fNKTiNCXe9RV4XMaXlY,Gowhar Bashir,https://play-lh.googleusercontent.com/a-/AOh14GhZ_VLyqRkipMREYm7HBfillNXe7HQZ6eaUR6Jyfg,outstanding,5,0,24.3.0.300,2022-03-16 16:01:53,,,POSITIVE,0.9998557567596436
8763,gp:AOqpTOEfKZyi8C1G2EDlrBNqpf_w0JC2Vhs9mX88k593IxuOfVdRuKcc-G5GsqG22cQ5oaUJ9AsxNqDeHMyoUFA,Rajaram Ganga,https://play-lh.googleusercontent.com/a-/AOh14GgghyO-y0KvK8qh33Hb4ELLQzHq189iGMrjgCdh,Good,4,0,24.5.0.300,2022-03-16 16:01:43,,,POSITIVE,0.9998161196708679
8764,gp:AOqpTOGftaAskbmCHGhs7qhx0cmL3UMnBT9lziFcvK0vV_2m56pr6E4Gr8IempMwYAZPcEqXkgCLplOXIK6WhM4,Debabrata Mohapatra,https://play-lh.googleusercontent.com/a-/AOh14GhWfjYGV8TcXa0Cht4FKrPmUQVDE58XEceuse9l,Ok,5,0,18.5.2.350,2022-03-16 16:00:49,,,POSITIVE,0.9997851252555847
8765,gp:AOqpTOFKr715ffoQe8YTfrcVNToSVDVZLi7NnQwVKS64VJDIiLQHc9XPlbVD71iB5_6eod1IMmBwEOompTsmbgw,Karthick Krish,https://play-lh.googleusercontent.com/a-/AOh14GhXZdOxrsdtNiUVcd2j_vj-RAN7bjRRJkvdE1HZYQ,"Worst experience ...i am a customer for amazon for last 10 years...all is good except courier delivery ... customer excutive give fake assurance always..they want cheat customer and irritating while explaining yhe issue in customer care services...they dont care about ir delivery time...they want money from poor people.. better use flipkar,meesho if it cost more than amazon product it always delivery the product within time...",1,0,22.22.7.300,2022-03-16 15:59:58,,,NEGATIVE,0.9988389611244202
8766,gp:AOqpTOE2OQF8mh0_7bHRVlRofNDmiNQfDYBarMMP7gBDj0Ukn-geWJAbseSy7kd8KrkM6545liJCLoqISt353VY,Defalter yaar,https://play-lh.googleusercontent.com/a-/AOh14GjcClW3po7q5cwMHMdo0kHG3-F2HWkSaHCFjsQ6Vx8,niv,5,0,24.3.0.300,2022-03-16 15:55:40,,,POSITIVE,0.9714640974998474
8767,gp:AOqpTOFEuyrKX4YiLgvpk0VEFsNjMZgTyxSYKVXLYNnhUVqfew8k8u0iI2Ahd1LL7SJr7aw3J4hfChhUKaARZHA,Keerthi,https://play-lh.googleusercontent.com/a-/AOh14GjVknctN9mOfe0I6ILBxHvEZkvryxX5-xN_BPljaUQ,It is very hard and unintuitive to locate the settings option because of constant flood of images and ads. The account tab is filled with too many options. Please make the design more intuitive,1,17,24.5.0.300,2022-03-16 15:51:07,,,NEGATIVE,0.9993809461593628
8768,gp:AOqpTOEJo5IjwFK-SDCUGAARcmgPnRt_oqp3cUJnmb9whtWp9uVDjszBcbVYQ9MFRRoy6DD_BFw8jvDDRsFbfV8,Bhart Kumar,https://play-lh.googleusercontent.com/a-/AOh14GiIHSxUJQ_a-xDrFNnd0iQEI9nqUTw8mmxJOmKt,This is very worst app i order one monster truck and they return my order and they never call the person i hate this app very worst app inthe world😡,1,0,24.5.0.300,2022-03-16 15:50:43,,,NEGATIVE,0.9996488094329834
8769,gp:AOqpTOGpf35RS55eC_1CGWIP8vrAXwcgx1vauA48pFnYN0H08x2hDISdBrda6w3VSAG4BCrLNrMmZMDQz9yyTkQ,sachin kumar,https://play-lh.googleusercontent.com/a/AATXAJzDhdGh9OHdNRDoCaUb_1m1bP9oTp7vxjv-Z6H9=mo,I am very frustrated from Amazon service. You serious is very cheap. No one is doing their job seriously they are just destroying Amazon Goodwill. Worst experience. Last Friday you committed me that order will picked up and refund will initiated till 14/03/2022 but yet my order is not picked up or nor I received my refund. Your social media given my assurance that it will be shorted out in 48 hours but their commitment also a false. Very pathetic service.,1,38,24.5.0.300,2022-03-16 15:50:01,,,NEGATIVE,0.9997835755348206
8770,gp:AOqpTOFr20jTaNu6zMDmEOcfxxNVlQEN29qXLnH07yD1OREg9eUKDD-sbpw1dFk2jEJIKmKYnne1oWlNo7AZIBE,Sagar Devgum,https://play-lh.googleusercontent.com/a/AATXAJwjYRv0DcFQ3ZdafRrkKqmhAh1JEEoQQNoSAcbR=mo,Helpful,5,0,24.5.0.300,2022-03-16 15:48:06,,,POSITIVE,0.9997673630714417
8771,gp:AOqpTOF3YRBa-QZiTti2uXJ4IZpAXow9xDuvWFbcJjcq54i5rsT-XWYvI50buqfjQhPPTLec0Ll0Szfz5C9AE1g,AMAN KUMAR,https://play-lh.googleusercontent.com/a-/AOh14GjqyPUpqFMvbMjfydtpOwFUleDZ3YtMW0LMTI8qkQ,Faltu,1,0,24.5.0.300,2022-03-16 15:44:30,,,POSITIVE,0.9536470174789429
8772,gp:AOqpTOHpy8pqzZpeVRrIM2pZ7kyMLB-bPnTPsL5vrmLXPWK0_nOJvtAseKOYc72e1zJBXFl9VgB3YAHmSc_JwLY,Anuj Thakur,https://play-lh.googleusercontent.com/a-/AOh14Gg3nCyPcRfbPqGfEO1nryODOS2KJumsFVKEoplJ,Bhut ghtiya app h kbhi mera saman achha nhi aaya I'm so sad 😭😭😭😭😭 or return bhi nhi krte h ye log,1,0,20.14.0.300,2022-03-16 15:41:20,,,NEGATIVE,0.9964005947113037
8773,gp:AOqpTOFScpwgQPLvgj_5QrQhG5JEO33k9ePFRFwpDRGsFiKwfT2A7NK2WdIgmfNcPYJkxvA1LkgApm4aDokCdKU,HàRśHá ThE PŕO,https://play-lh.googleusercontent.com/a/AATXAJzs2TmNS9nt4KuXReAf8EyK0UTuHgdjIkv69h8S=mo,Worst app ever dont install there is no pay on delivery in this app just Install flipkart jai flipkart,1,0,20.6.0.300,2022-03-16 15:37:51,,,NEGATIVE,0.9997556805610657
8774,gp:AOqpTOGu8rBvoxhSKJValj0Lw3gCD2qEXlEM4bKHKOAT9b7JMGKf_GpjyFoEJE6yyVziURBMXnyojZooDOPt4pk,Vinod Rathod,https://play-lh.googleusercontent.com/a-/AOh14Gh1Y2De0ks9S5iOtH-Oz11XSSDq_RLRuNxnP5Pz,Best shopping app I love you amazon india,5,0,24.5.0.300,2022-03-16 15:35:01,,,POSITIVE,0.9997953772544861
8775,gp:AOqpTOHFl-Ym_dX-J0MsUoWxiD6gKDw15y4YsmykNAjsjCLYpO4blafDI4B6XowXhk-xY-iO6b0Pw-rMfitIPb0,44_Hitesh Nishad,https://play-lh.googleusercontent.com/a-/AOh14Gg78mhhI0uuVE3BedGYhURH2sPOpDmJax3Fas86GQ,Updated ka bada se bhot kha rha ba oh gya hai app bhot laga oh ta hai😩😩😩,1,0,,2022-03-16 15:31:42,,,NEGATIVE,0.9918478727340698
8776,gp:AOqpTOE8J2MIrTOZV_bMxzUbfdLtY6YklEzqfiKmmK52k85fktUojHUAk57WbrIRBTgshW44GeMOV5La-zWo2Cw,Harikesh Ydv,https://play-lh.googleusercontent.com/a-/AOh14GjV5yLv7ibeTSk1M7pnelKheM3AzoI9zsvKKwGYUQ,good,5,0,24.3.0.300,2022-03-16 15:30:50,,,POSITIVE,0.9998161196708679
8777,gp:AOqpTOHpMTLXuNGFk4yVu44TFq85PVVVQxYa4UwWAKLSKLBqcFhiqhaCkVFuWQ6Bri_eY9F6mQ3fXRZGKacGY8k,Sheetal Rajput,https://play-lh.googleusercontent.com/a-/AOh14Ghj3ZYhuuHxxKPC8CWjN2T_qH1xOJYAPd_qne_N_A,Very good,5,0,22.11.0.300,2022-03-16 15:26:29,,,POSITIVE,0.9998520612716675
8778,gp:AOqpTOEXquw4ONSvnqc2vTSLHT7E4gDSHc9jxY4Iwj8abM55rf55zeFb3FIxBZl85w8VO7T108etbOY1ueLJkfc,Md Ibrahiem,https://play-lh.googleusercontent.com/a/AATXAJwdxNBzzovAzJt2xqbgFWtsfgGRlHKW4oAUzVQH=mo,Very so nice ap,5,0,22.22.2.300,2022-03-16 15:25:28,,,POSITIVE,0.9998643398284912
8779,gp:AOqpTOHd2YM7ZdKCAXNtMx7tOs6X4Vo0Gpfh0kyBfNoD6kU_R1-qEEwTylt-gR7xO3UAqyJ35ATT0tZwxrkFMqM,Meho Meho,https://play-lh.googleusercontent.com/a/AATXAJwROjD9vvHteITuQDFu8mjkikWIdzTgjsWPCpOQ=mo,Superb,4,0,20.13.0.300,2022-03-16 15:24:59,,,POSITIVE,0.9998656511306763
8780,gp:AOqpTOGZT6gCAULzwyfoH81svOQHCz6lzozi43wdm2gyi9PJDMGmusgsbD9C61VQkWiLyzIst_Y0zmOFEjcC-k4,GAURAV KUMAR,https://play-lh.googleusercontent.com/a-/AOh14GiWphrUvzepcG8xVthPBjZbW8fI4oh912i-0aSXpA,sigh in problem aa rhi hai please help otp not received,1,0,24.5.0.300,2022-03-16 15:24:56,,,NEGATIVE,0.9984366297721863
8781,gp:AOqpTOGlJWR-lz4v-HQNd9wOTWrcEX-xyI4Ic0u5fP-tTBp3PkkdCuRnKEtu56xZT_4-Ujquoq8-yPkRAEZBRAM,Vinod Kumar,https://play-lh.googleusercontent.com/a/AATXAJzvLOqRfifZZNGDg0jUNrlCNb3fW0JYDBL71DsH=mo,Refer and earn ka options nahi aata hai,5,0,24.5.0.300,2022-03-16 15:23:52,,,NEGATIVE,0.9367741346359253
8782,gp:AOqpTOHLvT_Hf_SMlENhkwEhOybQ4hXUo_QAc37Oc-nd05zTiaIoSJkSaKerP9LjgyiKUu5SAA8t-jwCfm5AT4s,Anuj Singh,https://play-lh.googleusercontent.com/a/AATXAJxvAQMumTXP0-_nam8IpwNXwigOKI5s10bghwM_=mo,Yayyyyyyyyyyyyyyy,5,0,,2022-03-16 15:23:39,,,NEGATIVE,0.8432250022888184
8783,gp:AOqpTOEHeTbbyET7saNgMP0vZKVlwDjo6cbyQxgPF3cJBkM0x10KBzPxDLhj8ypTTGSqFOJWlLW2_bSs64GCNlQ,Abdul muktadir,https://play-lh.googleusercontent.com/a/AATXAJxIKsNJ3A7s84Mz8JZSRglwXyM2hCvVcDs5S0Bx=mo,I have benefited a lot from using the Amazon app.,5,0,24.4.0.300,2022-03-16 15:23:00,,,POSITIVE,0.9984555244445801
8784,gp:AOqpTOHJlcbS1JO8_ctJqw32MIHgVRl_pAjXJqrSucbw6CAzg_9ggFNgYFybscBcropTgv63vZuu5Czl-9ucvR4,dhruvit rajvir,https://play-lh.googleusercontent.com/a/AATXAJwCo5Hvf-yPM25ZQfuwxgy-DEN-GxkYNO1GM7Q4=mo,v.good,5,0,24.5.0.300,2022-03-16 15:21:59,,,POSITIVE,0.994877278804779
8785,gp:AOqpTOFJ5oMfD3AjYpuN_aUKSWuG0hydj6-lERPam2pDzPc7AH07-Ls86StE1iA2TOMcTgwgW3XYINCShrHxGRI,Rupali Pedhekar,https://play-lh.googleusercontent.com/a-/AOh14GiLvPh21KBKa75SwWi_NwergkhJagh4jsoirNAV,I like Amazon,5,0,20.6.0.300,2022-03-16 15:21:55,,,POSITIVE,0.9949443936347961
8786,gp:AOqpTOEas6ETOcI0bI7lWsk3tkkcctSaouLX0D0RcQ67zddcHrRt6CWy4Pev-klYxlLbYRIiTFGeXSbHC1HURp4,hari hari,https://play-lh.googleusercontent.com/a/AATXAJw2cHLKv05g3QGhe18dPr4eeZLHqKN8pmka517D=mo,Supper,1,0,22.22.7.300,2022-03-16 15:20:04,,,POSITIVE,0.9822134971618652
8787,gp:AOqpTOFvUlQofpBTQJtglaRE44sFZ4YKxqA_ck-ECZEhz4x2xpvEorfGqBGNYJH43rCTYwko1zUtowSVTAdSddw,Avdesh Kumar,https://play-lh.googleusercontent.com/a-/AOh14Gga7g--1ZcvIRlP7wxqJ5ywsx1nC2J8qKXkM_1c,Avdes,5,0,22.22.2.300,2022-03-16 15:16:43,,,POSITIVE,0.9864476919174194
8788,gp:AOqpTOHxlPHcns2LNd6qHdNqdYekS3RtrwqMLu7PRU7xfOfc3IQptCHSivjwai0G-Z_Nd142IHHM0byNnotIrQ8,Bharanee R.shrinivasan,https://play-lh.googleusercontent.com/a-/AOh14GgqvCM7-z7vu2EYla-Ta9NxAFoMcL77TAYxYASiJA,Good app,5,0,,2022-03-16 15:15:20,,,POSITIVE,0.9998493194580078
8789,gp:AOqpTOFJirKa7cbfTWRETw1MhmgN_h_9ROzB-O5X9M9jV4Kt_S81-PUtFSbXpNri4Ss3kPaZdbbpF8i8KuTG8jI,Abrar Patel,https://play-lh.googleusercontent.com/a/AATXAJweOhPFFH_psx8Tu3c6W2kTuPgINudBF-Gz82M8=mo,Nayis app,1,0,20.14.0.300,2022-03-16 15:13:58,,,NEGATIVE,0.9522364735603333
8790,gp:AOqpTOFRPzxelRZO-yCA9f9sR5erhVHaiEcfm2i_mEWOkgFFjLe6U665Ysrt8wWR7OXhQb27plEkeEh0nxp47hY,irfan khan8055,https://play-lh.googleusercontent.com/a/AATXAJzeMqlO9_KmAbwkvYO29BJ8K9YLg6REAmXgMXwClg=mo,Cheap way to convert money to bank account,1,0,24.2.0.300,2022-03-16 15:11:16,,,NEGATIVE,0.9992645382881165
8791,gp:AOqpTOHSV_FiRIUYBqDQ-3QF1vIa6RQlBhw0tT9NeC3atLk-V4hrs-GYgeeykncvuBiADxsl27POACa9NyNWdxM,Bhavya Goyal,https://play-lh.googleusercontent.com/a/AATXAJxnxAAxGYWP9k1ShbS5Ke0YCXjwNobsxFRKd0wx=mo,In play store app it is not showing update amazon,1,0,18.5.2.350,2022-03-16 15:08:17,,,NEGATIVE,0.9985058307647705
8792,gp:AOqpTOF9GJj-jlzTPPNvPSKu6oP7F4pLVtm_SCuAX0Yf2v-MjC8g89TWS3rfIvW2EmEZHd6hwB_xganhtbgyHjM,Jhanger Ahmed,https://play-lh.googleusercontent.com/a-/AOh14GiCtaH0wKk4MS2PYU-TrveWa4HLWzAgBoU_L7Qz9g,Shame lesss app very daty,5,0,24.5.0.300,2022-03-16 15:07:25,,,NEGATIVE,0.9974488615989685
8793,gp:AOqpTOHuZsR_4xCym-CAk_F1WCNzGTq-ahNyOXyUs01NaI_UgOWY1KbvnxqV2Nh_RDafQETONQD7IXrXWOP47lQ,Niku Kalita,https://play-lh.googleusercontent.com/a-/AOh14GgosxOJ1mSOOGXlzeDMtf8nRZ3cWhUklkPOBWdLrHw,Exelent,5,0,24.5.0.300,2022-03-16 15:05:28,,,POSITIVE,0.9989122152328491
8794,gp:AOqpTOFDtFLTfz7WOOw7UTG_f5f1WGz-jExQmxWPKlRod2Nq095dJtq-pkeCEfUNkmpIgdC5DnRnx-Aek3GvoIY,Kanchan Rani,https://play-lh.googleusercontent.com/a-/AOh14GjAK4tnhshIH0MHwSsHiNn9YBsxDuR67VhHEv11,It was very good .,5,0,24.5.0.300,2022-03-16 15:02:45,,,POSITIVE,0.999854326248169
